_id,title,capacity,legal_status,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website
7748,USLD Du Centre hospitalier Luneville,0,Public,,6 rue Girardet BP 30206,54300,54,54,MEURTHE-ET-MOSELLE,LUNEVILLE,03 83 73 13 12,direction@ch-luneville.fr,Centre Hospitalier de Luneville,
7780,USLD Maison hospitalière de Baccarat,0,Privé non lucratif,,24 rue de l'Abbé Munier,54120,54,54,MEURTHE-ET-MOSELLE,BACCARAT,03 83 76 10 10,direction@mhb-baccarat.fr,Association de gestion de la Maison hospitalière de Baccarat,
7766,USLD Saint-Charles,0,Privé non lucratif,,56 rue des Quatre-Églises,54000,54,54,MEURTHE-ET-MOSELLE,NANCY,03 83 17 58 00,pmsi@saint-charles.fr,Association de la Maison Hosp St Charles,http://www.saint-charles.fr
7793,USLD Saint-Stanislas,16,Public,,9 rue des Fabriques,54000,54,54,MEURTHE-ET-MOSELLE,NANCY,03 83 85 28 41,secretariat.usld.st@chu-nancy.fr,CHU de Nancy,
7740,USLD de Saint-Julien,0,Public,,1 rue Foller,54000,54,54,MEURTHE-ET-MOSELLE,NANCY,03 83 85 85 85,secretariat.usld.st@chu-nancy.fr,CHU de Nancy,
7767,USLD du Centre Jacques Parisot,0,Privé non lucratif,,78 rue Jacques-Callot,54550,54,54,MEURTHE-ET-MOSELLE,BAINVILLE SUR MADON,03 83 59 33 33,cjp@ohs.asso.fr,Office d'Hygiene Sociale Ohs,
7757,Unité de soins de longue durée Centre hospitalier Toul,0,Public,,1 rue hôpital militaire,54200,54,54,MEURTHE-ET-MOSELLE,TOUL,03 83 62 20 20,direction@ch-toul.fr,Centre Hospitalier St Charles Toul,
7745,Unité de soins de longue durée de Blamont Centre hospitalier,0,Public,,17 rue de Voise,54450,54,54,MEURTHE-ET-MOSELLE,BLAMONT,03 83 42 30 18,direction@hli-3hsante.fr,Centre Hospitalier 3H Sante,
7905,Accueil de jour Ancerville,12,Privé non lucratif,,5 rue Jean-Bourgeois,55170,55,55,MEUSE,ANCERVILLE,03 29 70 18 76,siad.ancerville@orange.fr,Federation ADMR,
7874,Centre hospitalier Verdun Saint-Mihiel,135,Public,1574.7,2 Place Jean Berain,55300,55,55,MEUSE,ST MIHIEL,03 29 91 81 81,secretariatdirection@ch-verdun.fr,Centre Hospitalier Verdun/St Mihiel,
91756,EHPA Le doux Repos,10,Privé non lucratif,,90 Rue des Capucins,55200,55,55,MEUSE,COMMERCY,03 29 91 26 80,ledouxrepos@orange.fr,EHPA Le doux Repos,
7866,EHPAD Blanpain,73,Public,1693.8,47 rue du Port,55000,55,55,MEUSE,BAR LE DUC,03 29 45 02 96,ehpad.blanpain@barleduc.fr,CIAS Bar le Duc - Sud Meuse,
7871,EHPAD Couchot,68,Public,1693.8,2 rue des Romains,55000,55,55,MEUSE,BAR LE DUC,03 29 45 33 77,ehpad.couchot@barleduc.fr,CIAS Bar le Duc - Sud Meuse,
7867,EHPAD Jacques Barat-Dupont,89,Public,1738.1999999999998,12 Rue du Parc,55320,55,55,MEUSE,SOMMEDIEUE,03 29 87 71 06,contact@maison-retraite-barat-dupont.fr,CCAS de Sommedieue,http://www.maison-retraite-barat-dupont.fr
7851,EHPAD Lataye,78,Public,1756.2,4 rue Lataye,55400,55,55,MEUSE,ETAIN,03 29 87 12 81,administration@mretain.fr,Maison de Retraite d'Etain,
74155,EHPAD Les Eaux Vives de Pierrefitte,30,Privé commercial,2184.3000000000002,21 rue du Moulin,55260,55,55,MEUSE,PIERREFITTE SUR AIRE,03 29 79 50 80,secretariat.pierrefitte@ephad-les-eaux-vives.fr,SAS Elter,http://www.ehpad-les-eaux-vives.fr/
74154,EHPAD Les Eaux Vives de Souilly,30,Privé commercial,2184.3000000000002,10 chemine derrière les jardins,55220,55,55,MEUSE,SOUILLY,03 29 83 43 20,secretariat.souilly@ephad-les-eaux-vives.fr,SAS Elter,http://www.ehpad-les-eaux-vives.fr/
74153,EHPAD Les Eaux Vives de Triaucourt,55,Privé commercial,2231.1000000000004,20 Voie de Beaulieu,55250,55,55,MEUSE,SEUIL D ARGONNE,03 29 46 71 20,secretariat.triaucourt@ehpad-les-eaux-vives.fr,SAS Elter,
7856,EHPAD Résidence Estienne-Dupré,48,Public,,2 route de Vacon,55190,55,55,MEUSE,VOID VACON,03 29 89 81 35,direction-void@mr-vaucouleurs-void.fr,Maison de Retraite de Void,
7877,EHPAD Résidence Geneviève-Menoux,28,Public,1849.2,36 Rue de Bar,55000,55,55,MEUSE,FAINS VEEL,03 29 76 86 86,direction-chs@pssm.fr,CHS de Fains Veel,
7846,EHPAD Résidence Les Couleurs,121,Public,1479.0000000000002,3 Voie Romaine,55140,55,55,MEUSE,VAUCOULEURS,03 29 89 20 33,direction@mr-vaucouleurs-void.fr,Maison de Retraite de Vaucouleurs,
7852,EHPAD Saint-Charles de Gondrecourt,89,Public,1745.4,2 rue du Docteur Hérique,55130,55,55,MEUSE,GONDRECOURT LE CHATEAU,03 29 89 63 80,direction@mr-gondrecourt.fr,EHPAD de Gondrecourt,
7884,EHPAD Saint-Georges,40,Privé non lucratif,1734.6,14 Rue de la Promenade,55210,55,55,MEUSE,HANNONVILLE SOUS LES COTES,03 29 87 35 55,ehpadsaintgeorges@ohs.asso.fr,Office d'hygiène sociale de Lorraine,
7869,EHPAD Saint-Joseph,26,Privé non lucratif,1707.9,1 allée Saint-Amand,55100,55,55,MEUSE,VERDUN,03 29 84 61 39,saint-joseph.maison-de-retraite0653@orange.fr,Congregation St Joseph,
7882,EHPAD Sainte-Catherine,242,Public,1554.3,54 Rue Saint Sauveur,55100,55,55,MEUSE,VERDUN,03 29 83 84 85,secretariatdirection@ch-verdun.fr,Centre Hospitalier Verdun/St Mihiel,
7865,EHPAD Victor-Bonal de Bouligny,39,Public,1552.1999999999998,4 rue de la Fontaine,55240,55,55,MEUSE,BOULIGNY,03 29 87 93 24,victorbonal@wanadoo.fr,Syndicat Intercommunal Pa Canton Spincourt,
7841,EHPAD d'Argonne,100,Public,1644.6,10 rue Thiers,55120,55,55,MEUSE,CLERMONT EN ARGONNE,03 29 87 41 44,contact@ehpadargonne.fr,Etablissement Public Intercommunal - EHPAD d'Argonne,
7854,EHPAD d'Argonne - Site de Montfaucon,34,Public,1644.6,3 Place du General Pershing,55270,55,55,MEUSE,MONTFAUCON D ARGONNE,03 29 85 19 79,contact@ehpaddargonne.fr,Etablissement public intercommunal - EHPAD d'Argonne,
7855,EHPAD d'Argonne - Site de Varennes,83,Public,1644.6,2 Rue de Cheppy,55270,55,55,MEUSE,VARENNES EN ARGONNE,03 29 80 71 24,contact@ehpaddargonne.fr,EHPAD d'Argonne,
91421,EHPAD de Spincourt,41,Public,1797,16 rue Nouvelle,55230,55,55,MEUSE,SPINCOURT,03 29 73 73 10,ehpadspincourt@orange.fr,Syndicat intercommunal du canton de Spincourt,
7901,EHPAD du Centre hospitalier de Bar-Le-Duc,60,Public,1528.5,1 boulevard d'Argonne BP 10510,55000,55,55,MEUSE,BAR LE DUC,03 29 45 88 88,gerontologie@pssm.fr,Centre Hospitalier de Bar le Duc,
7872,EHPAD du Centre hospitalier de Commercy,138,Public,1633.1999999999998,1 rue Henri-Garnier CS 80107,55200,55,55,MEUSE,COMMERCY,03 29 91 63 00,sdir@ch-commercy.fr,Centre Hospitalier St Charles Commercy,
19505,Foyer-Logement Les coquillottes,68,Public,632.76,24 Rue Louis Joblot,55000,55,55,MEUSE,BAR LE DUC,03 29 79 40 02,foyer.logements.coquillottes@cias.meusegrandsud.fr,CIAS Bar le Duc - Sud Meuse,
91757,"LA MAISON DE RETRAITE ""LA VIGNE""",15,Privé non lucratif,,6 Route de Rival,55250,55,55,MEUSE,VAUBECOURT,03 29 70 79 80,mieuxvivreencampagne55@gmail.com,ASSOC MIEUX VIVRE EN CAMPAGNE,
91574,MARPA La Vigne Seguin,24,Privé non lucratif,,2 chemin des gendarmes,55500,55,55,MEUSE,DAMMARIE SUR SAULX,03 29 45 36 28,lavigneseguin@orange.fr,Association MARPA La Vigne Seguin,
7853,Maison de retraite,162,Public,1750.1999999999998,15 Boulevard Raymond Poincaré,55500,55,55,MEUSE,LIGNY EN BARROIS,03 29 78 41 22,m.r-ligny-en-barrois@wanadoo.fr,Maison de retraite de Ligny-en-Barrois,
7850,Maison de retraite Eugénie de Dun-sur-Meuse,90,Public,1701,52 Rue de l'Hôtel de Ville,55110,55,55,MEUSE,DUN SUR MEUSE,03 29 80 90 57,contact@ehpaddun.fr,Maison de Retraite de Dun,
7842,Maison de retraite Jean Guillot,153,Public,1704.0000000000002,3 rue Basse-des-Remparts,55700,55,55,MEUSE,STENAY,03 29 80 32 80,maison-de-retraite.stenay@wanadoo.fr,ESMS - Maison de Retraite de Stenay,
19509,Résidence Au temps des cerises,36,Public,516.47,34 rue Edmond-Morelle,55200,55,55,MEUSE,COMMERCY,03 29 91 08 33,residence@commercy.fr,CCAS de Commercy,
19507,Résidence Des côtes de meuse,40,Privé non lucratif,449.46,19 Rue de la Promenade,55210,55,55,MEUSE,HANNONVILLE SOUS LES COTES,03 29 87 34 69,ohs.lorraine@ohs.asso.fr,Office d'hygiène sociale de Lorraine,
7889,Résidence Korian Les Mélèzes,64,Privé commercial,2505.6,26 Rue de la Piscine,55000,55,55,MEUSE,BAR LE DUC,03 29 45 50 60,richard.bertrand@korian.fr,Groupe Korian,http://www.korian.fr/maison-retraite/ehpad-korian-les-melezes-bar-le-duc-55000/
19501,Résidence autonomie Mirabelle,56,Privé non lucratif,586,Place Saint Nicolas,55100,55,55,MEUSE,VERDUN,03 29 86 06 00,contact55@alys.fr,ALYS,http://www.alys.fr/
19499,Résidence autonomie Pierre Didon,50,Public,434.72,9 avenue de la Haie Herlin,55800,55,55,MEUSE,REVIGNY SUR ORNAIN,03 29 75 60 59,residencedidon@orange.fr,Centre Communal d'Action Sociale – CCAS,
19503,Résidence autonomie Souville,74,Privé non lucratif,586,2 Rue de la Charronniere,55100,55,55,MEUSE,VERDUN,03 29 86 06 00,contact55@alys.fr,ALYS,http://www.alys.fr/
91422,Résidence autonomie de Montmédy,35,Public,,4 rue de Montrichard,55600,55,55,MEUSE,MONTMEDY,    ,,Commune de Montmédy,
7887,USLD du Ccntre hospitalier spécialisé de Fains-Véel,0,Public,,36 route de Bar,55000,55,55,MEUSE,FAINS VEEL,03 29 76 86 86,direction@pssm.fr,Centre hospitalier spécialisé de Fains-Véel,
7864,USLD du Centre hospitalier Verdun-Saint-Mihiel,0,Public,,BP 20713,55100,55,55,MEUSE,VERDUN,03 29 83 84 85,hopital@ch-saint-mihiel.fr,Centre Hospitalier Verdun/St Mihiel,
7862,USLD du Centre hospitalier de Bar-le-Duc,0,Public,,1 boulevard d'Argonne BP 10510,55000,55,55,MEUSE,BAR LE DUC,03 29 45 88 88,gerontologie@pssm.fr,Centre Hospitalier de Bar le Duc,
7873,USLD du Centre hospitalier de Commercy,0,Public,,1 rue Henri-Garnier,55200,55,55,MEUSE,COMMERCY,03 29 90 33 71,sdir@ch-commercy.fr,Centre Hospitalier St Charles Commercy,
8142,Accueil de jour AMSADA,12,Privé non lucratif,,15 rue des Peupliers,56400,56,56,MORBIHAN,AURAY,02 97 50 74 72,,Association Amsada,
8004,Centre hospitalier de Basse Vilaine,66,Public,2033.1,2 rue de la Piscine,56130,56,56,MORBIHAN,NIVILLAC,02 23 10 10 00,contact@ch-nivillac.fr,CH de Basse-Vilaine,https://www.fhf-bretagne.fr/app/mod-map/php/4front/fiche.php?crd_id=647
7958,EHPAD,54,Public,1991.0999999999997,Rue du Docteur Paul Carpentier,56700,56,56,MORBIHAN,HENNEBONT,02 97 06 90 15,m.chapron@ch-bretagne-sud.fr,CH Bretagne Sud,
8052,EHPAD Anne-de-Bretagne,87,Privé non lucratif,2040.3000000000002,1 Rue Jean Moulin,56850,56,56,MORBIHAN,CAUDAN,02 97 80 51 00,residence-anne-de-bretagne@wanadoo.fr,Association Anne de Bretagne,https://www.maison-retraite-morbihan.com
7996,EHPAD Au Fil du Temps,68,Public,,12 rue du Stade,56930,56,56,MORBIHAN,PLUMELIAU,02 97 51 87 50,foyer.logement.plumeliau@wanadoo.fr,CCAS Plumeliau,
8111,EHPAD Barr Héol,54,Privé non lucratif,2145.9,Lieu dit la Touche-Aguesse BP 11,56580,56,56,MORBIHAN,BREHAN,02 97 38 80 06,accueil@barr-heol.fr,Association Barr Heol,http://www.barr-heol.fr/
7965,EHPAD Chez Nous,47,Public,2006.9999999999998,Mez Kermunition,56590,56,56,MORBIHAN,GROIX,02 97 86 61 58,ehpadgroix@orange.fr,CCAS,
7974,EHPAD Foyer Pascot,39,Public,1822.8,3 rue de la Plage,56300,56,56,MORBIHAN,PONTIVY,02 97 25 44 08,direction.foyers@ville-pontivy.fr,CCAS,
7955,EHPAD Ker Laouen,74,Privé non lucratif,2079.6000000000004,Les Landes-de-Beau-Val,56580,56,56,MORBIHAN,BREHAN,02 97 38 83 84,accueil@kerlaouen.com,Association Notre Dame de Joie,http://www.kerlaouen.com
8125,EHPAD Kerbernes,145,Public,1809,Kerbernes,56270,56,56,MORBIHAN,PLOEMEUR,02 97 06 99 70,direction@ghbs.bzh,Centre hospitalier Bretagne Sud,
8129,EHPAD Kerleano,85,Public,1834.5,8 Rue Georges Brassens,56400,56,56,MORBIHAN,AURAY,02 97 59 38 99,secretariat-ehpad.pratel@ch-bretagne-atlantique.fr,CH Bretagne Atlantique,http://www.ch-bretagne-atlantique.fr/nos-unites-et-services/annuaire-des-unites-et-services-526/ehpad-kerleano-auray-60.html?services[name]=&services[search_type]=services&no_cache=1
8126,EHPAD Kerlivio,60,Public,2036.1000000000001,Rue François-Le-Vouedec,56700,56,56,MORBIHAN,HENNEBONT,02 97 06 90 90,sec.kerlivio@ch-bretagne-sud.fr,Centre hospitalier de Bretagne Sud,
8024,EHPAD Kerneth,56,Public,2046.6,6 rue Plessis,56610,56,56,MORBIHAN,ARRADON,02 97 44 70 25,accueil.kerneth@arradon.fr ,CCAS,http://www.arradon.com/CCAS-sante/Lieux-d-accueil-des-personnes-agees/EHPAD-de-Kerneth
8131,EHPAD Kerélys Guidel,36,Privé non lucratif,2028.3,41 rue de l'Océan,56520,56,56,MORBIHAN,GUIDEL,02 97 65 35 45,kerelys.guidel@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-40-kerelys-guidel.html
8051,EHPAD Korian Les Deux Mers,70,Privé commercial,3474.6,15 Rue Adrien Regent,56370,56,56,MORBIHAN,SARZEAU,02 97 41 80 81,korian.lesdeuxmers@korian.fr,Groupe Korian,http://www.korian.fr/maison-retraite/ehpad-korian-les-deux-mers-sarzeau-56370/
8077,EHPAD Kérélys,30,Privé non lucratif,2014.4999999999998,10 avenue du Général-de-Gaulle,56600,56,56,MORBIHAN,LANESTER,02 97 81 05 11,kerelys.lanester@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-44-kerelys-lanester.html
8099,EHPAD Kérélys,29,Privé non lucratif,2024.6999999999998,Rue Nelson-Mandéla,56100,56,56,MORBIHAN,LORIENT,02 97 37 20 10,kerelys.lorient@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-45-kerelys-lorient.html
7914,EHPAD La Chaumière,89,Public,1966.8000000000002,1 rue du Val-de-Kerbiler BP 10,56250,56,56,MORBIHAN,ELVEN,02 97 53 32 82,la-chaumiere-accueil@mrlachaumiere.fr,EHPAD la Chaumiere,http://residence-la-chaumiere.com/
7935,EHPAD La Rose des vents,83,Public,2044.5000000000002,2 Rue de Bonne Fontaine,56170,56,56,MORBIHAN,QUIBERON,02 97 50 14 18,accueil@ehpad-quiberon.fr,Maison de Retraite,http://maison-de-retraite-de-quiberon.fr/
8084,EHPAD La Sagesse,69,Privé non lucratif,1917.3,La Chartreuse,56400,56,56,MORBIHAN,BRECH,02 97 59 33 50,ehpad.chartreuse@wanadoo.fr,Association la Chartreuse,http://www.ehpadlasagesse.bzh/
8143,EHPAD La Villa Océane,125,Privé commercial,2294.1,Rue de Kerdonnerch,56550,56,56,MORBIHAN,BELZ,02 90 74 35 35,accueil.oceane@lenobleage.fr,La Villa Oceane,https://villa-oceane.lna-sante.com/
7969,EHPAD La maison des Tamaris,77,Privé non lucratif,2011.8000000000002,52 Rue de Kerjulaude,56100,56,56,MORBIHAN,LORIENT,02 97 37 37 86,lorient@adefresidences.com,Adef résidences,http://www.adef-residences.com/nos-maisons/nos-residences/2/lorient/maison-des-tamaris
7990,EHPAD Lann Eol,176,Privé non lucratif,1946.3999999999999,7 rue de Ker Anna BP 21,56400,56,56,MORBIHAN,STE ANNE D AURAY,02 97 58 55 00,asso.lann-eol@wanadoo.fr,Association Lann Eol,
7929,EHPAD Le Florilège,68,Public,2044.2,56 rue du Gobun,56130,56,56,MORBIHAN,FEREL,02 56 50 30 79,contact@esms-ferel.fr,ESMS Le Florilège,http://www.esms-ferel.fr/lephad/
7938,EHPAD Le Laurier Vert,156,Public,1887.9,15 rue Le Laurier Vert,56200,56,56,MORBIHAN,LA GACILLY,02 99 08 12 48,,EHPAD Le Laurier Vert,
8008,EHPAD Le Marégo,51,Public,1846.5,Le Marégo,56440,56,56,MORBIHAN,LANGUIDIC,02 97 65 23 98,ehpadlanguidic@orange.fr,CCAS,
7939,EHPAD Les Ajoncs d'Or,136,Public,1908.6000000000001,5 Rue des Bruyères BP 21,56350,56,56,MORBIHAN,ALLAIRE,02 99 71 94 59,ehpad@ehpad-allaire.fr,EHPAD Les Ajoncs d'Or,
8025,EHPAD Liot,82,Public,1794.8999999999999,118 rue nationale,56300,56,56,MORBIHAN,PONTIVY,02 97 25 28 75,direction.foyers@ville-pontivy.fr,CCAS,
8000,EHPAD Louis Guillois,177,Public,1980,7 rue du Roi-Arthur BP 131,56800,56,56,MORBIHAN,PLOERMEL,02 97 73 26 34,patricia.gicquel@ch-ploermel.fr,Centre Hospitalier de Ploermel,
7963,EHPAD Louis Onorati,55,Public,1802.3999999999999,Rue des Moulins BP 7,56310,56,56,MORBIHAN,BUBRY,02 97 51 71 86,ilf.ccasbubry@orange.fr,CCAS,http://www.bubry.fr/index.php?id=7870
8063,EHPAD Mareva Parc Er Vor,85,Public,1937.1,2 rue des Chenes,56890,56,56,MORBIHAN,MEUCON,02 97 61 86 10,parc-er-vor@residences-mareva.fr,Residence Mareva,http://www.residences-mareva.fr/spip.php?rubrique9
7945,EHPAD Mareva les Nympheas,88,Public,1937.1,17 rue du 505ème-Régiment-de-chars-de-combat,56000,56,56,MORBIHAN,VANNES,02 97 47 07 07,nympheas@residences-mareva.fr,Residence Mareva,http://www.residences-mareva.fr/spip.php?rubrique8
7944,EHPAD Mareva les Oreades,61,Public,1937.1,26 rue Vincent-Rouillé,56000,56,56,MORBIHAN,VANNES,02 97 46 43 54,accueil@residences-mareva.fr,Residence Mareva,http://www.residences-mareva.fr/spip.php?rubrique7
7928,EHPAD Men Glaz,59,Public,1901.1,39 rue Brizeux,56410,56,56,MORBIHAN,ETEL,02 97 55 30 80,maisonderetraiteetel@wanadoo.fr,Maison de Retraite,
8046,EHPAD Orpéa Résidence Du Cliscouët ,105,Privé commercial,3239.1,27 rue du Ty Couet,56000,56,56,MORBIHAN,VANNES,02 97 46 48 48,vannes@orpea.net,SA Orpea - Siege Social,http://www.orpea.com/maison-de-retraite-du-cliscouet-vannes-56
8030,EHPAD Parc du Carmel,83,Public,1937.1,26 rue Vincent-Rouillé,56000,56,56,MORBIHAN,VANNES,02 97 46 43 54,accueil@residences-mareva.fr,Residence Mareva,http://www.residences-mareva.fr/spip.php?rubrique6
7937,EHPAD Pierre de Francheville,93,Public,1839.8999999999999,Allée du Bois,56370,56,56,MORBIHAN,SARZEAU,02 97 41 81 73,maison-retraite-francheville@wanadoo.fr,Maison de Retraite,
7999,EHPAD Port Louis,113,Public,1996.1999999999998,8 Rue de Gâvres,56290,56,56,MORBIHAN,PORT LOUIS,02 97 82 28 00,secretariat.direction@ghbs.bzh,Groupe hospitalier Bretagne Sud (GHBS),http://www.hopitalportlouis.com/
8128,EHPAD Pratel Izel,60,Public,1863.6,2 Rue du Pratel,56400,56,56,MORBIHAN,AURAY,02 97 59 38 99,secretariat-ehpad.pratel@ch-bretagne-atlantique.fr,CH Bretagne Atlantique,http://www.ch-bretagne-atlantique.fr/nos-unites-et-services/annuaire-des-unites-et-services-526/ehpad-usld-pratel-izel-auray-61.html?services[name]=&services[search_type]=services&no_cache=1
8060,EHPAD Roz Avel,87,Public,1886.1,3 rue du Bezit,56450,56,56,MORBIHAN,THEIX,02 97 43 24 38,direction@ehpad-rozavel.fr,CCAS,http://www.residence-rozavel.fr/
8127,EHPAD Résidence Arc-en-Ciel,40,Public,1874.3999999999999,22 rue de l'Hôpital BP 10,56890,56,56,MORBIHAN,ST AVE,02 97 54 49 65,raec-administration@epsm-morbihan.fr,EPSM du Morbihan,http://www.epsm-morbihan.fr/fr/offre-de-soins/ehpad/index.html
8082,EHPAD Résidence Beaupre Lalande,79,Privé non lucratif,1978.1999999999998,26 rue du Ricm,56000,56,56,MORBIHAN,VANNES,02 97 01 37 30,beauprelalande@mutualite56.fr,Mutualite Retraite 29-56,http://www.beauprelalande.com/
8013,EHPAD Résidence Belle Étoile,71,Public,1843.5,Rue Monseigneur Jan BP 6,56480,56,56,MORBIHAN,CLEGUEREC,02 97 38 11 64,cca.social@wanadoo.fr,Centre communal d'action sociale (CCAS),http://www.ccas-cleguerec.fr/?page_id=6
8044,EHPAD Résidence Hésperie SAS Castel d'Or,62,Privé commercial,3877.2000000000003,9 Impasse de Kéraudran,56610,56,56,MORBIHAN,ARRADON,02 97 44 72 25,hesperie@kerdonis.com,SAS Castel d'Or,http://www.kerdonis.com/vannes-arradon-56/
8027,EHPAD Résidence Jeanne de Kervénoaël,0,Public,,avenue des Otages,56300,56,56,MORBIHAN,PONTIVY,02 97 07 15 47,secretariat.direction@ch-centre-bretagne.fr,CH du Centre Bretagne,http://www.ch-centre-bretagne.fr/
8136,EHPAD Résidence Kerélys ,46,Privé non lucratif,2013.8999999999999,2 allée Prad Douar,56000,56,56,MORBIHAN,VANNES,02 97 48 45 80,kerelys.vannes@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-50-kerelys-vannes.html
8062,EHPAD Résidence Kérélys,30,Privé non lucratif,2026.1999999999998,33 rue du Caporal-René-Dejean,56800,56,56,MORBIHAN,PLOERMEL,02 97 72 17 40,kerelys.ploermel@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-46-kerelys-ploermel.html
8080,EHPAD Résidence Kérélys,30,Privé non lucratif,2012.3999999999999,1 rue Marie-Curie,56400,56,56,MORBIHAN,PLUNERET,02 97 59 36 00,kerelys.pluneret@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-47-kerelys-pluneret.html
8134,EHPAD Résidence Kérélys,28,Privé non lucratif,2013.8999999999999,20 rue de la Gare,56690,56,56,MORBIHAN,LANDEVANT,02 97 59 11 00,kerelys.landevant@argo-asso.com,Association Kerelys,http://www.kerelys-argo.com/les-residences/entry-43-kerelys-landevant.html
8085,EHPAD Résidence Les Bruyères,69,Privé non lucratif,2013.3,14 rue de Kergreis,56600,56,56,MORBIHAN,LANESTER,02 97 89 29 49,seclanester@assolesbruyeres.org,Association les Bruyeres,http://www.asso-lesbruyeres.com/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=2&sobi2Id=16&Itemid=
7975,EHPAD Résidence Les Deux Roches,71,Public,1960.4999999999998,Rue des Tilleuls,56460,56,56,MORBIHAN,SERENT,02 97 75 92 69,lesdeuxroches@orange.fr,CCAS,https://www.serent.fr/cadre-de-vie/action-sociale-et-sante/ehpad-les-deux-roches.html
8038,EHPAD Résidence Léon Vinet,21,Public,1845.3,Rue de l'Église,56780,56,56,MORBIHAN,ILE AUX MOINES,02 97 26 37 26,residence.leonvinet.ileauxmoines@orange.fr,CCAS,http://www.mairie-ileauxmoines.fr/accueil/solidarites_iloises/ehpad
7930,EHPAD Résidence Menez Du,80,Public,2062.8000000000002,Rue Ty Parc,56110,56,56,MORBIHAN,GOURIN,02 97 23 43 48,,EHPAD Résidence Menez Du,http://residence-menez-du.fr
7931,EHPAD Résidence Papillon d'Or,85,Public,2040.6,6 rue du Pont-de-Gué,56430,56,56,MORBIHAN,MAURON,02 97 22 63 86,accueil@papillondor.net,Maison de Retraite,http://www.ehpadlespapillonsdor.com/
17641,EHPAD Résidence Sabine de Nanteuil,62,Public,1963.8000000000002,2 Rue Auguste Renoir,56000,56,56,MORBIHAN,VANNES,02 97 01 65 65,ehpad@mairie-vannes.fr,CCAS,https://www.mairie-vannes.fr/vannespratique/centre-communal-daction-sociale-ccas/seniors/residences/residence-sabine-de-nanteuil-ehpad/
7973,EHPAD Résidence Saint-Antoine,65,Public,1857.3,1 Rue Chateaubriand,56800,56,56,MORBIHAN,PLOERMEL,02 97 74 04 20,ehpadsaintantoine@ploermel.bzh,Centre communal d'action sociale (CCAS),
8047,EHPAD Résidence Saint-Dominique,80,Privé commercial,2729.3999999999996,9 rue Châteaubriand,56300,56,56,MORBIHAN,PONTIVY,02 97 28 55 00,saintdominique@kerdonis.com,SAS Residence St Dominique,http://www.kerdonis.com/pontivy-56/
